111  43.61264607  001.36014630 20
115  43.61259658  001.36007352
120 Linear Feature 7
111  43.62458072  001.35655091 20
115  43.62456898  001.35609777
120 Linear Feature 6
111  43.62450393  001.35610156 20
115  43.62451085  001.35655537
120 Linear Feature 5
111  43.62444243  001.35655980 20
115  43.62442770  001.35610565
120 Linear Feature 4
111  43.62436740  001.35656512 20
115  43.62435735  001.35610957
120 Linear Feature 3
111  43.62429807  001.35656915 20
115  43.62429248  001.35611284
120 Linear Feature 16
111  43.64935893  001.35634124 20
115  43.64887293  001.35641001
120 Linear Feature 13
111  43.64979360  001.35602051 20
111  43.64963105  001.35604482 20
111  43.64964136  001.35621224 20
115  43.64980358  001.35619163
120 Linear Feature 12
111  43.64743829  001.35642840 22
115  43.64660375  001.35653766
120 Linear Feature 3
111  43.65335552  001.35519980 20
111  43.65330043  001.35520671 20
111  43.65329764  001.35514421 20
115  43.65335124  001.35513721
120 Linear Feature 1
111  43.65341214  001.35600757 20
111  43.65334306  001.35601633 20
111  43.65334879  001.35609179 20
115  43.65341765  001.35608335
120 Linear Feature 7
111  43.65209566  001.35656693 20
111  43.65209843  001.35660063 20
111  43.65206441  001.35660699 20
113  43.65206146  001.35657254 20
120 Linear Feature 6
111  43.65298305  001.35637468 20
111  43.65298582  001.35640838 20
111  43.65295179  001.35641474 20
113  43.65294884  001.35638029 20
120 Linear Feature 3
111  43.63328876  001.36612274 20
115  43.63420583  001.36779379
120 Linear Feature 3
111  43.62022380  001.38759071 20
112  43.62012024  001.38752201  43.62010329  001.38751139 20
111  43.62011306  001.38747952 20
111  43.62014485  001.38734496 20
115  43.62014331  001.38728051
120 Linear Feature 2
111  43.62020639  001.38763096 20
112  43.62010845  001.38757054  43.62006895  001.38754363 20
111  43.62007499  001.38748117 20
115  43.62011071  001.38733138
120 Linear Feature 1
111  43.61725173  001.36078419 22
115  43.61674145  001.36075413
120 Linear Feature 1
111  43.62749723  001.37779574 20
115  43.62759357  001.37786576
120 Linear Feature 17
111  43.62919719  001.37559129 41
111  43.62900072  001.37580253 41
115  43.62905127  001.37589170
120 Linear Feature 19
111  43.62855631  001.37633230 41
111  43.62861162  001.37643387 41
111  43.62853914  001.37650969 41
113  43.62848383  001.37641051 41
120 Linear Feature 18
111  43.62890202  001.37597324 41
111  43.62895733  001.37607481 41
111  43.62888485  001.37615063 41
113  43.62882928  001.37604857 41
120 Linear Feature 29
111  43.62925155  001.37513495 32
111  43.62936217  001.37535620 32
111  43.62931926  001.37539244 32
111  43.62907607  001.37535143 32
112  43.62904936  001.37532855  43.62903935  001.37531710 32
111  43.62899786  001.37526465 32
115  43.62918479  001.37503958
120 Linear Feature 28
111  43.62683299  001.37684205 41
111  43.62684396  001.37696841 41
111  43.62687101  001.37710001 41
113  43.62665656  001.37694934 41
120 Linear Feature 27
111  43.62683118  001.37684705 41
111  43.62684147  001.37696935 41
111  43.62686749  001.37709371 41
113  43.62666176  001.37694918 41
120 Linear Feature 25
111  43.62704900  001.37699702 30
111  43.62705901  001.37687638 30
111  43.62693599  001.37666037 30
111  43.62685302  001.37680676 30
111  43.62685302  001.37697318 30
115  43.62689593  001.37716010
120 Linear Feature 24
111  43.62682298  001.37725595 41
111  43.62687073  001.37711921 41
111  43.62661603  001.37694362 41
115  43.62656627  001.37708651
120 Linear Feature 23
111  43.62698272  001.37725309 41
111  43.62707189  001.37741426 41
111  43.62703708  001.37745146 41
111  43.62698463  001.37741236 41
114  43.62696472  001.37733422  43.62695987  001.37727177 41
120 Linear Feature 22
111  43.62753347  001.37739567 41
111  43.62758879  001.37749628 41
111  43.62751631  001.37757305 41
113  43.62746099  001.37747387 41
120 Linear Feature 21
111  43.62787251  001.37704471 41
111  43.62792893  001.37714475 41
111  43.62785534  001.37722210 41
113  43.62779915  001.37712108 41
120 Linear Feature 20
111  43.62821488  001.37668851 41
111  43.62827020  001.37678912 41
111  43.62819772  001.37686589 41
113  43.62814240  001.37676671 41
120 Linear Feature 32
111  43.62862448  001.37496953 32
115  43.62886570  001.37500611
120 Linear Feature 31
111  43.62862448  001.37496953 32
111  43.62866550  001.37507296 32
111  43.62886570  001.37500611 32
115  43.62890917  001.37501287
120 Linear Feature 2
111  43.62896353  001.37435721 41
111  43.62899786  001.37454986 41
111  43.62907610  001.37453657 41
111  43.62906372  001.37438755 41
113  43.62904345  001.37433226 41
120 Linear Feature 7
111  43.62886006  001.37402581 32
111  43.62880093  001.37395810 32
112  43.62873989  001.37407826  43.62872463  001.37413548 32
111  43.62873274  001.37417601 32
111  43.62884050  001.37434482 32
115  43.62898785  001.37424611
120 Linear Feature 6
111  43.62865263  001.37361715 32
111  43.62887722  001.37395953 32
111  43.62885421  001.37398427 32
115  43.62863631  001.37363529
120 Linear Feature 4
111  43.62876945  001.37438106 32
111  43.62873083  001.37442397 32
111  43.62864120  001.37433603 32
111  43.62839429  001.37409054 32
111  43.62855058  001.37434291 32
115  43.62864120  001.37433603
120 Linear Feature 7
111  43.62986953  001.37285849 32
111  43.62984140  001.37282034 32
111  43.62966163  001.37257668 32
111  43.62980421  001.37283179 32
115  43.62984140  001.37282034
120 Linear Feature 6
111  43.62948568  001.37316892 32
111  43.62944562  001.37279364
111  43.62931114  001.37293128 32
111  43.62948568  001.37316892 32
115  43.62960441  001.37337873
120 Linear Feature 4
111  43.63007696  001.37305018 32
111  43.62982137  001.37308452 32
112  43.62982614  001.37314508  43.62983234  001.37318322 32
111  43.62985094  001.37321708 32
115  43.62994154  001.37333391
120 Linear Feature 12
111  43.63037604  001.37282961 41
111  43.63025230  001.37295886 41
111  43.63020902  001.37288061 41
111  43.63023350  001.37268303 41
113  43.63029455  001.37268937 41
120 Linear Feature 11
111  43.63013704  001.37256142 32
111  43.63012667  001.37254263 32
112  43.63001211  001.37256380  43.62996634  001.37259432 32
111  43.62996157  001.37261530 32
111  43.62998398  001.37283036 32
115  43.63012274  001.37296817
120 Linear Feature 10
111  43.63011273  001.37206073 32
111  43.63015660  001.37251373 32
111  43.63017376  001.37254425 32
111  43.63015707  001.37256333 32
115  43.62996824  001.37221666
120 Linear Feature 14
111  43.63063010  001.37252041 32
111  43.63043364  001.37250133 32
111  43.63042411  001.37254520 32
115  43.63051947  001.37270733
120 Linear Feature 13
111  43.63039454  001.37290950 20
111  43.63036461  001.37285766 20
111  43.63024404  001.37297939 20
115  43.63027439  001.37303414
120 Linear Feature 18
111  43.63061866  001.37230964 32
111  43.63059100  001.37207599 32
112  43.63069877  001.37206407  43.63075408  001.37207933 32
111  43.63081512  001.37214036 32
115  43.63073501  001.37229677
120 Linear Feature 17
111  43.63035878  001.37195821 32
111  43.63038596  001.37213226 32
115  43.63047656  001.37217184
120 Linear Feature 16
111  43.63030912  001.37186202 32
111  43.63035878  001.37195821 32
111  43.63047656  001.37217184 32
115  43.63049182  001.37219960
120 Linear Feature 20
111  43.63136778  001.37129969 32
111  43.63125572  001.37128777 32
111  43.63097486  001.37125534 32
111  43.63112936  001.37137312 32
115  43.63125572  001.37128777
120 Linear Feature 21
111  43.63155709  001.37133736 32
111  43.63152848  001.37162537 32
111  43.63131485  001.37160058 32
112  43.63125572  001.37141938  43.63123283  001.37133545 32
112  43.63122902  001.37114090  43.63123474  001.37103409 32
111  43.63132630  001.37090820 32
115  43.63152848  001.37118095
120 Linear Feature 23
111  43.63131056  001.37088912 32
111  43.63122568  001.37076228 32
111  43.63083944  001.37047236 32
111  43.63080892  001.37060922 32
111  43.63117466  001.37080377 32
115  43.63122568  001.37076228
120 Linear Feature 26
111  43.63168120  001.37096099 41
111  43.63175927  001.37097877 41
112  43.63176492  001.37106144  43.63176784  001.37108753 41
111  43.63177071  001.37112564 41
111  43.63169204  001.37114090 41
114  43.63168547  001.37105176  43.63168259  001.37099527 41
120 Linear Feature 25
111  43.63165970  001.37095746 41
111  43.63155326  001.37093756 41
111  43.63149796  001.37097496 41
111  43.63154183  001.37119621 41
111  43.63167248  001.37114567 41
114  43.63166323  001.37105742  43.63165884  001.37099742 41
120 Linear Feature 24
111  43.63168488  001.37129158 41
111  43.63163720  001.37131256 41
111  43.63155709  001.37156434 41
111  43.63159094  001.37163300 41
111  43.63170859  001.37151006 41
112  43.63171801  001.37144055  43.63171152  001.37138999
111  43.63171801  001.37144055 41
113  43.63169060  001.37132581 41
120 Linear Feature 31
111  43.63171566  001.37063261 41
111  43.63178979  001.37066978 41
112  43.63177673  001.37073922  43.63177003  001.37078153 41
111  43.63176807  001.37080744 41
111  43.63168293  001.37087111 41
114  43.63169533  001.37074630  43.63170468  001.37067793 41
120 Linear Feature 30
111  43.63168870  001.37064498 41
112  43.63166993  001.37076181  43.63166432  001.37081304 41
111  43.63166133  001.37087258 41
111  43.63155709  001.37085861 41
111  43.63151121  001.37080076 41
113  43.63162385  001.37062018 41
120 Linear Feature 29
111  43.63139448  001.37039464 32
111  43.63135252  001.37030356 32
111  43.63132200  001.37023680 32
111  43.63114891  001.37014286 32
111  43.63117466  001.37022202 32
115  43.63135252  001.37030356
120 Linear Feature 40
111  43.63181458  001.36963121 32
111  43.63183270  001.36952535 32
111  43.63183461  001.36951772 32
111  43.63173686  001.36914006 32
111  43.63172065  001.36930982 32
115  43.63183270  001.36952535
120 Linear Feature 38
111  43.63202630  001.36973135 32
111  43.63211404  001.36959974 32
111  43.63210260  001.36956540 32
111  43.63211404  001.36950437 32
112  43.63192521  001.36942807  43.63181077  001.36943952 32
112  43.63164864  001.36963025  43.63158761  001.36973707 32
112  43.63158744  001.36999732  43.63160842  001.37009841 32
111  43.63161431  001.37010138 32
115  43.63174020  001.37001555
120 Linear Feature 37
111  43.63193420  001.37013366 41
111  43.63198863  001.37021868 41
112  43.63194834  001.37027267  43.63193029  001.37029993 41
111  43.63190852  001.37034075 41
111  43.63183080  001.37029116 41
114  43.63187191  001.37021843  43.63189721  001.37018041 41
120 Linear Feature 36
111  43.63191628  001.37011280 41
111  43.63186548  001.37002059 41
111  43.63171158  001.37010233 41
111  43.63173066  001.37018625 41
111  43.63181425  001.37027521 41
114  43.63186202  001.37018964  43.63188201  001.37015693 41
120 Linear Feature 49
111  43.63276204  001.36946913 32
112  43.63256606  001.36920962  43.63240837  001.36916324 32
112  43.63225079  001.36923637  43.63215288  001.36929434 32
115  43.63209992  001.36950335
120 Linear Feature 48
111  43.63316119  001.36899224 32
111  43.63287509  001.36944333 32
115  43.63327897  001.36921349
120 Linear Feature 46
111  43.63232264  001.36985343 41
111  43.63233140  001.36995897 41
112  43.63230594  001.36996957  43.63228350  001.36997968 41
111  43.63227021  001.36998646 41
111  43.63219852  001.36990854 41
114  43.63225429  001.36988150  43.63228262  001.36986937 41
120 Linear Feature 45
111  43.63218271  001.36966649 41
111  43.63231050  001.36971227 41
111  43.63231977  001.36982218 41
112  43.63225264  001.36984808  43.63221698  001.36986352 41
111  43.63218612  001.36988037 41
113  43.63216936  001.36972753 41
120 Linear Feature 44
111  43.63212978  001.36948959 32
111  43.63219558  001.36915484 32
111  43.63227426  001.36875668 32
111  43.63223087  001.36878243 32
111  43.63214742  001.36904803 32
115  43.63219558  001.36915484
120 Linear Feature 42
111  43.63211507  001.36995864 41
111  43.63212930  001.37007086 41
112  43.63206916  001.37012571  43.63205091  001.37014615 41
111  43.63202681  001.37017183 41
111  43.63197942  001.37007986 41
113  43.63205001  001.37001188 41
120 Linear Feature 41
111  43.63196986  001.37005109 41
111  43.63188787  001.36989662 41
111  43.63201200  001.36976663 41
111  43.63208448  001.36979143 41
111  43.63210823  001.36992972 41
114  43.63203516  001.36998380  43.63200442  001.37001259 41
120 Linear Feature 57
111  43.63263046  001.36983816 41
111  43.63256371  001.36993272 41
112  43.63247140  001.36993491  43.63240631  001.36993913 41
111  43.63239252  001.36994497 41
111  43.63238317  001.36983663 41
114  43.63252112  001.36982649  43.63256985  001.36982719 41
120 Linear Feature 56
111  43.63305486  001.36986677 41
111  43.63309641  001.36992200 41
111  43.63304126  001.37001392 41
111  43.63301025  001.37004440 41
112  43.63298481  001.37000141  43.63296362  001.36997074 41
111  43.63295043  001.36995737 41
113  43.63299764  001.36987631 41
120 Linear Feature 54
111  43.63288462  001.36974947 41
111  43.63289177  001.36983578 41
111  43.63286650  001.36987249 41
111  43.63284123  001.36985723 41
113  43.63284123  001.36982290 41
120 Linear Feature 53
111  43.63275683  001.36964075 41
111  43.63284648  001.36967222 41
111  43.63273780  001.36982549 41
112  43.63264299  001.36980266  43.63259527  001.36979450 41
113  43.63256514  001.36979429 41
120 Linear Feature 50
111  43.63271868  001.36951104 32
111  43.63271916  001.36952964 32
115  43.63253223  001.36959068
120 Linear Feature 20
111  43.62465192  001.37620122 20
111  43.62475013  001.37638285 20
115  43.62452289  001.37662101
120 Linear Feature 19
111  43.62466335  001.37687355 1
111  43.62486247  001.37667232 1
111  43.62492712  001.37678318 1
115  43.62472712  001.37698790
120 Linear Feature 14
111  43.61231642  001.36401684 32
111  43.61264639  001.36403162 32
111  43.61262773  001.36473133 32
115  43.61260592  001.36473040
120 Linear Feature 8
111  43.62003367  001.36078670 1
111  43.62003796  001.36067226 1
111  43.61985628  001.36065843 1
115  43.61985199  001.36077478
120 Linear Feature 5
111  43.62320649  001.35054043 21
111  43.62320947  001.35070228 21
115  43.62331710  001.35069736
120 Linear Feature 4
111  43.62327215  001.34915444 21
111  43.62317762  001.34915983 21
115  43.62317986  001.34934644
120 Linear Feature 4
111  43.62330004  001.35014704 21
111  43.62320550  001.35015014 21
111  43.62320986  001.35031642 21
115  43.62328451  001.35031436
120 Linear Feature 2
111  43.65170666  001.35625402 24
111  43.65171069  001.35631788 24
111  43.65177592  001.35631005 24
113  43.65177048  001.35624362 24
120 Linear Feature 21
111  43.62494898  001.37778430 41
111  43.62486601  001.37763504 41
111  43.62472152  001.37779192 41
115  43.62480592  001.37793784
120 Linear Feature 22
111  43.62946654  001.37385095 41
111  43.62947710  001.37371896 41
111  43.62953888  001.37365512 41
115  43.62958752  001.37374550
120 Linear Feature 35
111  43.63185181  001.37045410 41
111  43.63179782  001.37036477 41
112  43.63176190  001.37046226  43.63174770  001.37050777 41
111  43.63173308  001.37056200 41
111  43.63180612  001.37060152 41
114  43.63182587  001.37053147  43.63183952  001.37048517 41
120 Linear Feature 34
111  43.63177994  001.37035246 41
112  43.63173992  001.37045537  43.63172784  001.37049237 41
111  43.63171162  001.37055080 41
111  43.63161240  001.37050956 41
111  43.63158761  001.37045424 41
111  43.63162194  001.37031691 41
113  43.63165818  001.37029593 41
120 Linear Feature 33
111  43.63152323  001.37012713 32
111  43.63156186  001.36997215 32
111  43.63150797  001.36979238 32
111  43.63138447  001.36937610 32
111  43.63134489  001.36941663 32
111  43.63143072  001.36974661 32
115  43.63150797  001.36979238
120 Linear Feature 27
111  43.63158761  001.37043898 32
111  43.63152848  001.37004034 32
112  43.63132630  001.37022726  43.63128052  001.37033217 32
112  43.63127480  001.37063544  43.63129578  001.37075751 32
111  43.63137970  001.37086242 32
115  43.63155709  001.37056487
120 Linear Feature 2
111  43.62946088  001.37385128 32
111  43.62949140  001.37346408 32
112  43.62939221  001.37345264  43.62934071  001.37346790 32
111  43.62930591  001.37350223 32
111  43.62933308  001.37375830 32
115  43.62941701  001.37385128
120 Linear Feature 1
111  43.62941129  001.37392758 32
111  43.62916905  001.37374638 32
112  43.62913472  001.37385700  43.62912327  001.37391232 32
111  43.62912375  001.37394570 32
111  43.62919480  001.37405585 32
115  43.62935597  001.37398861
120 Linear Feature 6
111  43.63311761  001.37051810 20
112  43.63307663  001.37063302  43.63303024  001.37068149
111  43.63307663  001.37063302 20
111  43.63299745  001.37072072
112  43.63299745  001.37072072  43.63296343  001.37075553 20
115  43.63291311  001.37074363
120 Linear Feature 5
111  43.63278425  001.37073863 20
112  43.63277545  001.37094984  43.63269650  001.37103902
111  43.63277545  001.37094984 22
111  43.63246940  001.37127366
112  43.63246940  001.37127366  43.63241948  001.37132561 20
115  43.63235399  001.37132218
120 Linear Feature 13
111  43.62738022  001.37747455 51
115  43.62736840  001.37748578
120 Linear Feature 12
111  43.62772243  001.37711662 51
115  43.62771217  001.37712796
120 Linear Feature 11
111  43.62806475  001.37676214 51
115  43.62805454  001.37677320
120 Linear Feature 10
111  43.62840544  001.37640594 51
115  43.62839340  001.37641992
120 Linear Feature 9
111  43.62874676  001.37605280 51
115  43.62873785  001.37606319
120 Linear Feature 1
111  43.62426832  001.35742143 51
115  43.62500651  001.35665393
120 Linear Feature 11
111  43.64722568  001.36093276 32
115  43.64781009  001.36085350
120 Linear Feature 18
111  43.64771814  001.36220429 20
115  43.64723200  001.36226831
120 Linear Feature 1
111  43.62907368  001.37474680 32
111  43.62895113  001.37498045 32
111  43.62884480  001.37488413 32
112  43.62882033  001.37480161  43.62880604  001.37472772 32
111  43.62880474  001.37469720 32
115  43.62902791  001.37466287
120 Linear Feature 12
111  43.63412146  001.36896365 20
111  43.63411065  001.36897618 20
111  43.63409384  001.36894669 20
113  43.63410436  001.36893397 20
120 Linear Feature 1
111  43.62911787  001.37663721 20
112  43.62863303  001.37712647  43.62857866  001.37717838 20
116  43.62840731  001.37726823  43.62834690  001.37733034
120 Linear Feature 1
111  43.63308633  001.37023727 23
111  43.63413303  001.36914689 20
115  43.63420329  001.36907398
120 Linear Feature 11
111  43.62528857  001.37448471 52
115  43.62533049  001.37456054
120 Linear Feature 52
111  43.63271916  001.36954490 41
111  43.63274014  001.36960975 41
111  43.63239716  001.36980202 41
113  43.63238537  001.36965553 41
120 Linear Feature 6
111  43.66134907  001.35890791 20
115  43.66174711  001.35903580
120 Linear Feature 5
111  43.66105646  001.35887520 20
112  43.66095390  001.35959244  43.66080549  001.35995181 20
115  43.66063977  001.36002517
120 Linear Feature 4
112  43.66136832  001.35963991  43.66134926  001.35976325 1
116  43.66113293  001.36020813  43.66106821  001.36034009
120 Linear Feature 3
112  43.66127258  001.35820094  43.66132498  001.35830007 1
112  43.66143718  001.35876849  43.66144655  001.35895190 1
111  43.66144112  001.35904385 1
112  43.66152288  001.35913629  43.66157528  001.35915612 1
112  43.66221175  001.35935142  43.66224996  001.35936347 1
112  43.66223972  001.35950905  43.66220845  001.35957927 1
112  43.66205001  001.35987533  43.66202178  001.35993151 1
111  43.66197292  001.35990758 1
112  43.66142122  001.35972392  43.66137202  001.35970534 1
111  43.66136832  001.35963991 1
115  43.66143813  001.35905417
120 Linear Feature 2
111  43.66122927  001.35828884 12
115  43.66136514  001.35819202
120 Linear Feature 7
111  43.62338979  001.35253517 21
111  43.62319249  001.35254542 21
111  43.62318964  001.35251518 21
111  43.62304805  001.35252195 21
111  43.62304786  001.35255543 21
111  43.62304326  001.35255574 21
111  43.62285641  001.35274819 21
111  43.62286845  001.35311432 21
111  43.62305992  001.35328803 21
111  43.62306932  001.35328763 21
111  43.62306983  001.35331867 21
111  43.62321839  001.35331457 21
111  43.62321810  001.35328160 21
115  43.62341111  001.35327237
120 Linear Feature 4
111  43.62264344  001.35213655 22
112  43.62266697  001.35262971  43.62267159  001.35270477 22
112  43.62264040  001.35281738  43.62264045  001.35290087 22
111  43.62264647  001.35300173 22
115  43.62277739  001.35346859
120 Linear Feature 3
112  43.62248496  001.34911931  43.62253947  001.34911790 20
112  43.62257740  001.34922857  43.62258100  001.34928329
111  43.62257740  001.34922857
112  43.62257740  001.34922857  43.62257920  001.34925593 20
111  43.62265798  001.35201722 20
112  43.62269124  001.35267110  43.62269337  001.35270456
111  43.62269124  001.35267110
112  43.62269124  001.35267110  43.62269550  001.35273802 20
112  43.62266533  001.35281516  43.62266406  001.35290002 20
111  43.62267270  001.35299555 20
112  43.62277928  001.35336917  43.62279702  001.35343180 20
115  43.62284052  001.35343365
120 Linear Feature 1
111  43.62275446  001.35286824 32
111  43.62269887  001.35287284 32
112  43.62267054  001.35294552  43.62267407  001.35300386 32
111  43.62270352  001.35300098 32
115  43.62275743  001.35299753
120 Linear Feature 13
111  43.62328696  001.35032000 21
111  43.62308030  001.35032316 21
111  43.62308028  001.35033938 21
111  43.62298251  001.35034294 21
111  43.62298160  001.35031627 21
111  43.62278570  001.35014081 21
111  43.62277758  001.34976477 21
111  43.62295783  001.34958150 21
111  43.62295697  001.34954880 21
111  43.62305709  001.34954580 21
111  43.62305714  001.34957059 21
115  43.62326660  001.34955840
120 Linear Feature 12
111  43.62329312  001.35055295 20
111  43.62329266  001.35053515 21
111  43.62308636  001.35054625 21
111  43.62297213  001.35054569 21
111  43.62297181  001.35058145 21
111  43.62280693  001.35075478 21
111  43.62281880  001.35114237 21
111  43.62301179  001.35131491 21
111  43.62301143  001.35140164 21
111  43.62331686  001.35138585 20
115  43.62331395  001.35128698
120 Linear Feature 11
111  43.62270354  001.35088849 32
111  43.62265219  001.35089260 32
112  43.62262773  001.35095668  43.62262942  001.35101474 32
111  43.62265423  001.35101772 32
115  43.62270610  001.35101675
120 Linear Feature 10
111  43.62273667  001.35187691 32
111  43.62268491  001.35187989 32
112  43.62265658  001.35195582  43.62266010  001.35201416 32
111  43.62268867  001.35201858 32
115  43.62273964  001.35201758
120 Linear Feature 9
111  43.62265798  001.35201722 20
112  43.62268098  001.35206396  43.62269990  001.35208267 20
112  43.62302850  001.35237819  43.62306197  001.35240597 20
115  43.62309272  001.35240607
120 Linear Feature 8
111  43.62332574  001.35154444 21
111  43.62332546  001.35151436 21
111  43.62301613  001.35152354 21
111  43.62301594  001.35155893 21
111  43.62283670  001.35174580 21
111  43.62284790  001.35213258 21
111  43.62303792  001.35229448 21
111  43.62303726  001.35233274 21
111  43.62314231  001.35233024 21
111  43.62314269  001.35228768 21
115  43.62334384  001.35227750
120 Linear Feature 21
111  43.62262055  001.35070503 20
111  43.62267044  001.35066621 20
111  43.62266714  001.35046356 20
115  43.62266278  001.35046653
120 Linear Feature 20
111  43.62261352  001.35042281 20
111  43.62266228  001.35042211 20
111  43.62266278  001.35046653 20
115  43.62261504  001.35049718
120 Linear Feature 12
111  43.62503701  001.37545835 51
115  43.62507807  001.37553458
120 Linear Feature 14
111  43.62324092  001.34857182 21
111  43.62303168  001.34858655 21
111  43.62303219  001.34855007 21
111  43.62292351  001.34855568 21
111  43.62292300  001.34859076 21
111  43.62274652  001.34877726 21
111  43.62275583  001.34915106 21
111  43.62296619  001.34934753 21
111  43.62310399  001.34934672 21
111  43.62310399  001.34936846 21
111  43.62325980  001.34936301 21
115  43.62325980  001.34934954
120 Linear Feature 1
111  43.62064492  001.35737209 32
115  43.62063640  001.35764827
120 Linear Feature 2
111  43.62048735  001.35734359 53
115  43.62047732  001.35764547
21  43.63658171  001.35276726 3 142.9500 3.00 14R PAPI
21  43.62612019  001.36363689 2 322.9500 3.00 32L PAPI
21  43.61861898  001.37630736 2 322.9600 3.00 32R PAPI
21  43.64263175  001.35408120 6 222.5100 3.00 Light Fixture
21  43.64296232  001.35373471 6 240.6400 3.00 Light Fixture
21  43.63460218  001.35347087 6 69.1000 3.00 Light Fixture
21  43.63944064  001.34843719 6 64.2600 3.00 Light Fixture
21  43.63993326  001.34792953 6 34.7800 3.00 Light Fixture
21  43.63507339  001.35300272 6 34.7800 3.00 Light Fixture
21  43.61847683  001.37032507 6 39.8800 3.00 Light Fixture
21  43.61814519  001.37067490 6 73.6300 3.00 Light Fixture
21  43.61899463  001.36971306 6 73.6300 3.00 Light Fixture
21  43.61949265  001.36921354 6 38.5200 3.00 Light Fixture
21  43.62504924  001.36347014 6 79.0600 3.00 Light Fixture
21  43.62549606  001.36298175 6 41.3100 3.00 Light Fixture
21  43.62998016  001.35831172 6 78.0100 3.00 Light Fixture
21  43.63045478  001.35781004 6 38.4800 3.00 Light Fixture
21  43.64492688  001.34821956 6 218.7500 3.00 Light Fixture
21  43.64518639  001.34795436 6 256.7600 3.00 Light Fixture
20  43.62015727  001.37158817 128.0500 0 4 {@Y}{^l}M2
20  43.63982721  001.34934292 240.7900 0 3 {@Y,^l}W90{@L}S10{@Y}W100{^r}
20  43.63928690  001.34858360 65.0900 0 3 {@R}14R-32L{@L}S10
20  43.64008672  001.34775746 42.6000 0 3 {@L}S10{@R}14R-32L
20  43.63444036  001.35364352 74.4100 0 3 {@R}14R-32L{@L}S8
20  43.63525257  001.35280891 44.8900 0 3 {@L}S8{@R}14R-32L
20  43.61949833  001.37084379 310.1300 0 4 {@Y}{^l}S3
20  43.62067766  001.36963570 156.3000 0 4 {@Y}S3{^r}
20  43.62534750  001.36619140 128.5600 0 4 {@Y}{^lu}M4
20  43.62496920  001.36518647 314.9000 0 4 {@Y}{^l}S4
20  43.62670963  001.36339764 155.4500 0 4 {@Y}S4{^r}
20  43.62995509  001.35998419 310.5000 0 4 {@Y}{^l}S6
20  43.63163210  001.35825387 163.2700 0 4 {@Y}S6{^r}
20  43.63445198  001.35532785 308.5600 0 4 {@Y}{^l}S8
20  43.63493727  001.35618488 342.3800 0 4 {@Y}M8{^r}
20  43.63637538  001.35329640 150.6300 0 4 {@Y}S8{^r}
20  43.63926911  001.35028359 312.7800 0 4 {@Y}{^l}S10
20  43.63976745  001.35118417 335.0900 0 4 {@Y}M10{^r}
20  43.64266055  001.34677095 308.6700 0 4 {@Y}{^l}S11
20  43.64314598  001.34767093 334.8700 0 4 {@Y}M11{^r}
20  43.61673362  001.37968723 130.5000 0 4 {@Y}{^l}N1
20  43.62168266  001.37454783 125.4300 0 4 {@Y}{^l}N2
20  43.62422448  001.37075322 304.4100 0 4 {@Y}{^lu}M4
20  43.62394767  001.37220487 338.6500 0 4 {@Y}N4{^r}
20  43.62582915  001.37022636 122.6300 0 4 {@Y}{^l}N4
20  43.63669230  001.35892753 342.3800 0 4 {@Y}N8{^r}
20  43.63818269  001.34841247 310.6200 0 3 {@L}W90{@Y}S10{^r}
20  43.62450388  001.37195099 217.5900 0 3 {@Y,^u}M4{@L}N4
20  43.62485914  001.37307194 303.6100 0 3 {@Y,^l}N4|{^u}P40{@L}P20{@Y}T40{^r}
20  43.64358326  001.34378100 98.2600 0 3 {@L}W100{@Y}{^l}S11
20  43.64189352  001.34565766 339.4400 0 2 {@L}W100{@Y}ILS_HOLD
20  43.64151790  001.34496383 295.4400 0 3 {@L}W100{@Y}ILS_HOLD
20  43.64060073  001.34703156 131.5600 0 3 {@Y}{^l}S10
20  43.64280156  001.35325611 33.6800 0 3 {@Y}{^l}P100|{^u}T100{@L}M10{@Y}P90{^r}
20  43.64523432  001.34787635 261.5000 0 3 {@R}14R{@L}M11
20  43.64486981  001.34824562 217.3900 0 3 {@L}M11{@R}14R
20  43.62990981  001.35837441 72.5000 0 3 {@R}14R-32L{@L}S6
20  43.63052764  001.35774087 43.7600 0 3 {@L}S6{@R}14R-32L
20  43.61857486  001.37019852 255.9400 0 3 {safety,@L}S2
20  43.61806007  001.37070458 79.8700 0 3 {@R}32L{@L}S2
20  43.61853339  001.37021457 51.0000 0 3 {@L}S2{@R}32L
20  43.61970601  001.37274126 260.0800 0 3 {@R}32L{@L}M2
20  43.61937053  001.37309441 211.6100 0 3 {@L}M2{@R}32L
20  43.61962028  001.37374686 68.7500 0 2 {safety}
20  43.62011445  001.37323285 34.4700 0 2 {safety}
20  43.61998973  001.37429790 71.0800 0 3 {@R}14L-32R{@L}M2
20  43.62037626  001.37387998 28.1500 0 3 {@L}M2{@R}14L-32R
20  43.62091546  001.37615061 218.9500 0 3 {@L}N2{@R}32R-14L
20  43.62142409  001.37562089 256.6100 0 3 {@R}32R-14L{@L}N2
20  43.62118579  001.37652806 67.7900 0 2 {@Y,^l}P20{@L}N2{@Y}P10{^r}
20  43.62166106  001.37606915 45.4600 0 3 {@Y,^l}P20{@L}N2{@Y}P10{^r}
20  43.62496305  001.36351655 68.9100 0 3 {@R}14R-32L{@L}S4
20  43.62555412  001.36290684 40.1100 0 3 {@L}S4{@R}14R-32L
